Salary,EngagementSurvey,EmpSatisfaction,Absences,WorkHoursPerWeek,StressLevelScore,SkillsAssessmentScore,ProjectsAssigned,Actual_Keep,Predicted_Keep,EmpID,AI_Explanation
95254.0,3.28,2.48,12,58.0,2.2,68.12,7.0,0,0,18167,Profil stable.
90804.32,4.21,4.26,13,52.0,2.53,95.46,9.0,1,1,20383,Profil stable.
91116.15000000001,3.68,2.54,10,32.0,8.05,51.87,17.0,0,0,43763,Profil stable.
109640.98999999999,1.41,4.13,0,45.0,5.51,65.34,11.0,1,1,46152,Profil stable.
119178.6,3.12,1.28,5,52.0,3.37,76.56,15.0,1,0,2546,Profil stable.
75595.87000000001,2.45,3.56,14,45.0,3.58,67.08,7.0,0,0,11810,Profil stable.
101570.17000000001,3.47,2.95,19,45.0,6.61,98.63,0.0,1,0,41272,Profil stable.
57741.119999999995,1.79,1.14,6,45.0,1.24,90.45,8.0,1,0,37718,Profil stable.
97293.06000000001,1.74,2.1,8,40.0,9.19,90.64,2.0,0,0,7522,Profil stable.
117503.58,3.25,2.42,5,54.0,3.68,91.46,0.0,0,1,18485,Profil stable.
93419.65,3.98,4.85,19,59.0,6.85,66.32,1.0,1,1,30893,Profil stable.
78579.23,3.88,3.14,7,54.0,4.55,58.76,4.0,1,0,27486,Profil stable.
120033.22,2.82,2.58,18,39.0,6.08,98.99,15.0,1,1,43714,Profil stable.
98262.34999999999,4.87,3.58,13,37.0,8.95,69.72,20.0,1,1,22409,Profil stable.
87455.12000000001,3.36,1.67,9,44.0,5.1,63.05,10.0,0,0,14267,Profil stable.
127180.98999999999,2.83,4.76,0,36.0,8.98,61.88,9.0,1,1,24709,Profil stable.
91164.19,1.85,1.52,1,52.0,5.46,83.74,6.0,1,0,40563,Profil stable.
104629.91,2.91,1.93,19,49.0,6.26,58.2,12.0,0,0,43232,Profil stable.
86129.70000000001,1.6,2.66,18,56.0,9.89,93.11,20.0,1,0,26875,Profil stable.
41269.44,3.72,4.92,15,39.0,6.55,53.9,20.0,1,1,12024,Profil stable.
120874.78,1.01,1.61,10,55.0,4.74,55.11,7.0,0,0,547,Profil stable.
103804.5,1.14,4.66,4,53.0,4.76,71.22,13.0,0,1,2556,Profil stable.
51969.93,1.27,1.31,0,30.0,8.56,79.97,0.0,0,0,4072,Profil stable.
107518.83,2.34,4.87,14,33.0,4.84,89.07,20.0,1,1,23005,Profil stable.
97957.1,1.96,3.16,17,38.0,4.2,87.89,14.0,1,1,18461,Profil stable.
71184.81,2.82,2.55,14,54.0,4.87,62.69,5.0,1,0,16827,Profil stable.
106096.48000000001,3.44,3.33,13,52.0,5.1,70.22,8.0,0,1,32647,Profil stable.
120013.14,2.3,1.86,18,51.0,9.69,94.71,6.0,1,0,37768,Profil stable.
68538.29000000001,4.62,3.36,11,52.0,3.97,54.25,2.0,0,1,49683,Profil stable.
101683.29000000001,3.08,1.53,19,55.0,6.29,96.26,18.0,1,1,36392,Profil stable.
102199.22,2.35,4.46,12,37.0,6.8,96.6,9.0,1,1,43087,Profil stable.
124052.21,2.08,3.67,5,38.0,7.74,51.62,10.0,1,0,17025,Profil stable.
105139.34,4.21,1.75,9,31.0,4.24,50.19,6.0,0,0,33071,Profil stable.
116396.29,2.69,3.78,9,50.0,3.95,58.45,14.0,1,1,38490,Profil stable.
58947.04,2.6,3.43,11,55.0,2.72,59.99,19.0,1,1,4611,Profil stable.
100558.26999999999,4.84,4.59,11,56.0,5.69,80.72,12.0,1,1,30040,Profil stable.
67618.45,1.77,1.81,20,38.0,2.42,74.37,20.0,1,0,4958,Profil stable.
79172.34,2.09,4.54,16,37.0,2.19,94.73,18.0,1,1,8072,Profil stable.
97036.66,2.38,1.72,16,38.0,4.64,71.21,9.0,1,0,40269,Profil stable.
111598.27,4.77,1.5,13,54.0,2.08,60.16,2.0,0,1,9725,Profil stable.
77390.95999999999,2.93,1.87,5,40.0,9.77,69.31,19.0,1,0,36598,Profil stable.
72037.89,4.02,4.23,2,33.0,4.66,61.17,3.0,1,1,27611,Profil stable.
130363.06,4.94,3.86,14,30.0,3.82,61.37,19.0,1,1,4910,Profil stable.
53471.25,4.92,4.88,4,33.0,5.81,81.14,9.0,1,1,45013,Profil stable.
88080.55,3.97,3.14,2,51.0,2.54,94.63,1.0,1,1,19872,Profil stable.
101175.7,1.09,1.77,7,45.0,6.51,51.4,7.0,0,0,5542,Profil stable.
38852.36,3.61,1.25,2,56.0,3.73,75.97,20.0,1,1,30724,Profil stable.
55602.91,4.64,2.81,13,34.0,1.95,91.13,15.0,1,1,18455,Profil stable.
114849.2,3.26,4.42,7,49.0,8.44,72.86,4.0,0,1,44820,Profil stable.
77146.56,2.36,4.77,0,55.0,2.65,56.5,16.0,0,1,11627,Profil stable.
103949.39,1.52,4.39,0,50.0,7.03,79.01,9.0,1,1,49455,Profil stable.
113646.44,2.03,4.66,7,43.0,2.29,66.78,0.0,0,0,8575,Profil stable.
80526.62,1.56,2.86,4,59.0,1.26,96.27,20.0,0,1,14075,Profil stable.
125588.8,2.6,2.75,20,42.0,1.54,77.01,2.0,0,0,19884,Profil stable.
62345.9,1.43,3.52,7,57.0,8.0,63.75,3.0,0,0,5328,Profil stable.
125626.76000000001,2.63,4.13,12,38.0,4.85,92.74,17.0,1,1,50011,Profil stable.
42571.270000000004,1.6,2.53,14,35.0,8.35,76.84,6.0,0,0,2380,Profil stable.
95984.13999999998,4.6,2.56,20,59.0,3.94,75.74,12.0,1,1,39660,Profil stable.
57907.21000000001,4.59,1.49,13,49.0,2.15,54.32,3.0,0,0,40385,Profil stable.
92143.39,3.46,2.74,0,51.0,9.01,78.42,18.0,0,1,12943,Profil stable.
88937.81,3.2,2.3,8,55.0,4.34,63.73,6.0,1,0,17197,Profil stable.
59165.759999999995,1.13,2.9,5,50.0,4.83,78.95,9.0,1,0,26825,Profil stable.
115399.88,2.29,3.01,9,57.0,6.97,93.72,17.0,1,1,13403,Profil stable.
95241.39,5.0,4.12,3,45.0,5.13,84.96,3.0,1,1,1228,Profil stable.
135363.0,4.77,3.9,11,47.0,8.42,56.54,13.0,1,1,49754,Profil stable.
61283.380000000005,2.0,3.17,2,54.0,5.24,93.6,0.0,1,0,33039,Profil stable.
35206.479999999996,1.85,3.59,19,35.0,9.29,81.24,12.0,1,0,7797,Profil stable.
119075.15999999999,1.01,4.13,2,46.0,8.6,56.05,11.0,0,0,10402,Profil stable.
101972.34,1.99,4.72,7,37.0,2.68,74.64,1.0,1,0,17150,Profil stable.
44457.15,1.68,2.51,0,60.0,1.07,91.46,15.0,1,1,40970,Profil stable.
65638.19,4.06,4.29,1,46.0,9.19,62.44,5.0,1,1,45009,Profil stable.
72062.72,3.46,2.31,17,59.0,1.79,96.59,8.0,0,1,16979,Profil stable.
55647.840000000004,3.72,4.91,3,30.0,5.56,91.73,10.0,1,1,29641,Profil stable.
108112.84,3.39,1.71,20,55.0,3.36,63.32,16.0,0,1,31528,Profil stable.
109949.33,4.18,1.64,6,57.0,1.89,75.97,12.0,1,1,36193,Profil stable.
76780.68000000001,1.29,2.37,13,46.0,3.34,61.83,20.0,0,0,17735,Profil stable.
82536.77,3.44,4.83,19,57.0,1.37,81.67,11.0,1,1,15923,Profil stable.
59837.68,2.08,3.49,2,42.0,1.22,51.58,1.0,1,0,17606,Profil stable.
48025.369999999995,4.64,4.99,19,46.0,1.22,58.29,4.0,1,1,38154,Profil stable.
122565.54000000001,2.63,4.98,14,54.0,8.23,92.45,14.0,1,1,46187,Profil stable.
110208.86,4.85,2.4,15,58.0,3.61,50.38,10.0,0,1,33180,Profil stable.
95246.53,2.5,1.45,9,33.0,3.97,57.75,5.0,0,0,18729,Profil stable.
51504.39,1.19,3.01,8,57.0,1.2,83.37,5.0,0,0,6329,Profil stable.
33774.91,2.91,4.65,9,48.0,4.57,79.87,5.0,1,1,17739,Profil stable.
74005.73000000001,4.06,1.35,9,42.0,4.56,98.85,2.0,0,0,23563,Profil stable.
45076.25,2.99,1.12,12,57.0,2.93,57.03,13.0,0,0,23336,Profil stable.
109723.31,4.0,4.67,14,52.0,5.51,92.96,9.0,0,1,13137,Profil stable.
49229.99,3.37,4.26,14,51.0,5.04,68.99,11.0,1,1,34243,Profil stable.
49466.049999999996,2.68,2.41,1,52.0,9.38,57.05,3.0,1,0,13616,Profil stable.
51668.81,3.88,2.1,0,31.0,9.3,70.25,4.0,0,0,43297,Profil stable.
114113.34999999999,2.97,2.59,7,37.0,3.88,57.06,19.0,1,1,41445,Profil stable.
88290.87999999999,4.5,3.66,20,45.0,8.29,98.98,15.0,0,1,21768,Profil stable.
80565.96,1.44,1.78,5,59.0,1.54,89.31,19.0,1,0,30511,Profil stable.
96305.17,2.61,1.43,12,55.0,2.68,61.4,4.0,1,0,38593,Profil stable.
111054.72,1.6,1.64,20,41.0,4.62,96.66,17.0,1,0,10418,Profil stable.
64954.57,2.73,2.35,3,42.0,1.05,91.08,10.0,1,1,4399,Profil stable.
106548.4,1.85,4.23,19,57.0,2.8,75.62,6.0,0,1,46750,Profil stable.
76937.38,3.19,1.37,9,57.0,8.55,81.6,12.0,0,0,43194,Profil stable.
76534.73,2.06,4.4,10,33.0,1.65,85.8,16.0,1,1,44713,Profil stable.
121394.53,2.8,4.86,11,52.0,9.89,64.77,7.0,1,1,12320,Profil stable.
38276.24,3.71,4.76,6,46.0,2.31,50.59,8.0,0,1,25324,Profil stable.
41549.65,1.77,1.61,11,59.0,1.98,87.39,11.0,1,0,6917,Profil stable.
53795.08,4.36,3.0,11,56.0,4.09,93.27,16.0,0,1,13167,Profil stable.
120172.45999999999,1.22,3.14,4,46.0,7.96,78.59,14.0,1,0,22110,Profil stable.
67757.9,3.32,4.37,9,50.0,5.07,85.25,4.0,1,1,41783,Profil stable.
71163.92,1.31,3.28,18,45.0,6.18,79.04,16.0,1,1,39003,Profil stable.
114467.94,1.02,1.28,6,42.0,1.63,65.49,3.0,0,0,37745,Profil stable.
86468.57,4.98,4.18,0,53.0,5.61,67.23,16.0,0,1,3215,Profil stable.
110753.24,4.06,4.98,18,35.0,7.04,60.89,16.0,1,1,19062,Profil stable.
88811.05,1.31,3.27,6,56.0,9.46,74.98,10.0,1,0,50094,Profil stable.
121350.41,1.71,1.27,1,45.0,7.69,61.71,4.0,0,0,834,Profil stable.
56640.69,1.79,4.38,13,30.0,5.17,67.41,20.0,1,1,41016,Profil stable.
99968.43000000001,2.16,2.85,3,54.0,4.47,94.41,18.0,1,1,43548,Profil stable.
92863.85,1.64,2.6,1,42.0,5.54,67.17,8.0,1,0,32989,Profil stable.
100297.12,3.03,3.31,18,46.0,7.66,98.77,10.0,0,1,42921,Profil stable.
99749.52,3.79,3.73,5,51.0,3.53,52.82,19.0,1,1,35607,Profil stable.
129244.93000000001,2.44,4.24,15,54.0,6.94,79.73,15.0,1,1,46458,Profil stable.
120010.18,4.38,2.69,1,33.0,3.69,71.75,5.0,1,1,4373,Profil stable.
99604.15000000001,3.53,4.4,0,45.0,3.27,94.55,19.0,1,1,31518,Profil stable.
104239.63,4.67,4.88,7,53.0,8.54,67.37,0.0,0,1,35209,Profil stable.
70959.28,2.8,3.06,0,58.0,6.66,54.15,9.0,0,1,18196,Profil stable.
125325.13,4.41,1.05,7,32.0,4.59,88.52,20.0,1,1,42014,Profil stable.
117446.72,3.19,1.31,18,37.0,5.19,86.95,5.0,1,0,23511,Profil stable.
96655.29000000001,4.0,4.43,8,60.0,5.68,97.09,10.0,1,1,25402,Profil stable.
100309.75,3.63,4.16,7,56.0,8.63,94.91,19.0,1,1,30449,Profil stable.
48046.13,1.73,4.68,14,52.0,5.13,71.48,3.0,0,0,42707,Profil stable.
53989.76,3.35,2.35,0,54.0,5.07,64.92,11.0,0,1,40577,Profil stable.
48763.82,2.65,4.84,5,38.0,8.8,89.53,14.0,1,1,24450,Profil stable.
130414.03,2.83,3.59,16,54.0,4.59,86.7,12.0,1,1,17685,Profil stable.
71381.23999999999,1.78,2.72,19,44.0,5.48,54.24,17.0,1,0,21774,Profil stable.
104322.44,3.7,2.17,1,41.0,2.56,55.79,15.0,1,1,12587,Profil stable.
72204.94,3.25,1.16,7,58.0,3.82,82.35,20.0,1,1,8684,Profil stable.
75942.36,2.88,2.92,11,55.0,9.91,72.95,11.0,1,0,30897,Profil stable.
108733.25,1.73,3.13,17,37.0,8.41,55.26,0.0,0,0,34803,Profil stable.
95190.96999999999,1.47,2.56,6,39.0,4.84,51.81,12.0,0,0,11422,Profil stable.
88021.38,3.58,1.54,12,35.0,9.22,60.44,5.0,1,0,39634,Profil stable.
59023.54,4.83,4.62,19,55.0,2.36,57.92,14.0,1,1,50006,Profil stable.
112437.12999999999,3.72,3.33,0,46.0,8.65,95.59,11.0,0,1,26476,Profil stable.
110834.42,4.31,1.86,4,57.0,3.98,55.2,12.0,1,1,22434,Profil stable.
79747.79999999999,2.84,1.08,7,56.0,8.24,51.19,8.0,0,0,42158,Profil stable.
46773.14,3.49,4.51,6,58.0,3.39,57.72,2.0,1,1,33840,Profil stable.
121371.42000000001,3.95,2.06,6,51.0,4.77,98.21,10.0,0,1,7077,Profil stable.
126700.06999999999,1.98,4.5,15,43.0,3.56,72.26,14.0,1,1,18355,Profil stable.
67079.81,2.88,4.72,9,41.0,3.26,74.83,10.0,1,1,27580,Profil stable.
58774.92,4.29,1.71,0,55.0,1.18,55.07,17.0,0,1,25961,Profil stable.
78596.26000000001,3.0,4.84,12,49.0,8.02,77.83,4.0,1,1,14679,Profil stable.
54864.310000000005,2.45,2.18,8,60.0,8.68,87.35,4.0,1,0,14789,Profil stable.
113011.32,1.66,3.04,2,32.0,6.89,70.91,2.0,0,0,14621,Profil stable.
80594.27,1.07,4.34,7,60.0,3.81,59.69,13.0,0,1,31935,Profil stable.
120056.36000000002,2.5,1.55,10,59.0,1.27,75.31,9.0,0,0,8749,Profil stable.
99101.63,4.27,1.14,5,42.0,7.72,60.59,0.0,1,0,17953,Profil stable.
45699.32,2.65,2.33,18,40.0,6.42,83.91,11.0,1,1,15154,Profil stable.
72770.91,4.0,4.68,3,30.0,3.06,85.68,5.0,1,1,45633,Profil stable.
50421.78,1.02,3.58,19,35.0,3.68,63.14,1.0,0,0,29864,Profil stable.
72763.48999999999,4.54,3.25,12,50.0,8.06,79.52,2.0,1,1,5892,Profil stable.
114412.9,4.18,2.62,5,36.0,3.75,58.04,2.0,1,0,43384,Profil stable.
84176.36,3.18,3.93,4,46.0,2.65,78.91,20.0,1,1,3781,Profil stable.
68471.06,1.4,4.08,9,47.0,2.66,54.47,6.0,1,0,33382,Profil stable.
99575.15,3.66,1.99,12,41.0,8.0,94.56,19.0,0,1,32200,Profil stable.
53160.94,2.9,3.83,1,35.0,6.21,62.59,19.0,1,1,31982,Profil stable.
64790.57,4.69,4.47,6,59.0,8.82,72.38,16.0,1,1,10590,Profil stable.
109197.54,1.89,3.71,7,30.0,5.05,81.46,2.0,0,0,15572,Profil stable.
102254.16,3.97,3.54,14,43.0,8.77,96.94,2.0,1,1,38118,Profil stable.
98301.14000000001,2.16,3.94,15,31.0,2.05,68.09,16.0,1,1,29961,Profil stable.
73686.21,1.32,4.19,10,48.0,3.4,62.58,16.0,1,1,26793,Profil stable.
50684.32,3.46,3.02,13,48.0,9.37,88.76,17.0,1,1,12068,Profil stable.
85740.67,4.53,4.68,2,49.0,9.66,79.45,19.0,1,1,6764,Profil stable.
93907.38,1.02,2.56,12,41.0,8.79,62.16,0.0,0,0,6027,Profil stable.
53513.26,2.27,4.45,15,56.0,3.71,56.3,10.0,1,0,28749,Profil stable.
40352.89,1.84,4.76,10,60.0,9.57,63.14,1.0,0,0,5352,Profil stable.
60626.94,2.04,1.71,1,56.0,9.62,71.87,6.0,0,0,6022,Profil stable.
110085.63,3.3,1.83,17,45.0,3.12,52.65,7.0,0,0,26555,Profil stable.
73141.72,3.7,3.22,5,38.0,7.85,88.35,12.0,1,1,4918,Profil stable.
72504.45,4.74,1.47,4,44.0,9.53,92.64,19.0,0,1,1444,Profil stable.
93601.42000000001,2.92,4.15,19,56.0,7.84,75.11,7.0,1,1,37503,Profil stable.
85017.56999999999,3.88,4.0,18,39.0,9.08,51.88,14.0,0,1,33806,Profil stable.
41097.94,3.44,4.34,5,39.0,6.55,58.86,16.0,1,1,14505,Profil stable.
103607.02,3.63,4.41,20,44.0,1.19,83.28,15.0,1,1,49333,Profil stable.
70831.64,2.27,1.95,9,57.0,6.53,53.39,5.0,1,0,14129,Profil stable.
53564.0,3.54,5.0,15,45.0,5.53,0.0,0.0,0,0,215,Profil stable.
95648.73,4.08,4.26,6,57.0,5.24,71.3,18.0,1,1,48876,Profil stable.
48678.14,4.45,3.83,7,42.0,4.54,61.91,9.0,0,1,35563,Profil stable.
130491.83,3.06,1.54,16,54.0,8.4,66.77,15.0,0,0,46374,Profil stable.
97112.21,3.77,4.33,6,35.0,5.78,57.28,8.0,1,1,10486,Profil stable.
53990.8,4.19,1.38,4,37.0,3.67,55.13,2.0,1,0,12537,Profil stable.
65581.20999999999,2.02,1.17,11,41.0,3.51,61.97,7.0,0,0,43862,Profil stable.
44070.93,4.37,3.5,6,50.0,5.45,53.12,13.0,0,1,16150,Profil stable.
49466.15,1.65,3.81,3,30.0,7.49,69.79,2.0,1,0,19199,Profil stable.
67611.81,4.36,2.4,18,37.0,6.02,56.72,6.0,1,0,6209,Profil stable.
52981.560000000005,3.21,4.58,6,32.0,6.9,83.87,14.0,1,1,39663,Profil stable.
83980.87000000001,3.66,1.21,11,34.0,7.11,75.0,17.0,0,1,15788,Profil stable.
127834.66,3.05,3.75,10,43.0,1.46,66.5,2.0,0,1,47805,Profil stable.
40378.619999999995,1.56,3.75,20,43.0,4.92,62.16,18.0,0,1,4457,Profil stable.
48836.55,2.92,4.32,18,50.0,4.07,73.34,15.0,0,1,46833,Profil stable.
53277.89,4.95,3.78,12,33.0,8.1,92.21,4.0,1,1,11176,Profil stable.
92831.20999999999,4.41,2.34,2,51.0,1.1,60.04,16.0,1,1,29424,Profil stable.
123921.6,4.4,1.36,4,39.0,5.64,85.81,9.0,0,0,17719,Profil stable.
66505.45999999999,1.42,3.19,18,39.0,3.39,50.27,14.0,0,0,30254,Profil stable.
97203.89,4.05,1.54,9,30.0,3.78,77.31,13.0,1,1,25321,Profil stable.
64484.3,3.0,4.49,3,31.0,9.38,61.25,2.0,0,1,44517,Profil stable.
50035.590000000004,4.45,2.22,0,44.0,6.4,92.28,11.0,1,1,35114,Profil stable.
108987.0,5.0,5.0,13,45.0,5.53,0.0,0.0,1,1,213,Profil stable.
44708.92,4.54,2.74,13,56.0,9.84,95.39,11.0,0,1,8820,Profil stable.
72035.76999999999,4.37,1.49,5,49.0,6.04,63.3,5.0,1,0,42481,Profil stable.
68835.10999999999,1.17,1.93,1,48.0,9.33,76.99,6.0,0,0,14553,Profil stable.
49808.48,2.7,4.35,11,37.0,7.0,90.71,7.0,1,1,9817,Profil stable.
70896.5,3.19,2.7,6,35.0,8.88,59.63,17.0,1,1,32867,Profil stable.
133762.72,1.43,4.51,15,40.0,6.49,59.59,3.0,0,0,24438,Profil stable.
84940.24,1.72,3.4,3,35.0,1.53,72.76,19.0,1,1,16361,Profil stable.
88432.61,3.49,4.75,13,44.0,6.81,57.55,17.0,0,1,36568,Profil stable.
84049.32,4.79,4.4,6,35.0,1.9,79.62,20.0,1,1,40771,Profil stable.
79350.52,4.43,3.73,5,59.0,7.34,90.85,16.0,1,1,25772,Profil stable.
96265.12,4.63,3.89,6,31.0,1.55,50.96,4.0,1,1,8145,Profil stable.
113238.29999999999,4.92,3.86,15,30.0,6.81,50.03,12.0,1,1,1996,Profil stable.
49078.66,4.0,3.67,9,35.0,4.38,66.9,10.0,0,1,29190,Profil stable.
57994.11,3.98,4.77,2,43.0,8.84,61.67,8.0,1,1,5916,Profil stable.
116230.49,1.3,3.15,2,45.0,2.42,76.58,16.0,1,1,9890,Profil stable.
35996.47,4.49,1.71,14,34.0,5.82,55.16,13.0,0,1,23035,Profil stable.
99258.19,4.16,4.14,8,52.0,7.68,87.66,5.0,1,1,17959,Profil stable.
49771.340000000004,4.06,3.91,6,35.0,4.18,68.57,14.0,1,1,27591,Profil stable.
80698.94,4.72,4.23,12,34.0,2.83,99.33,11.0,1,1,44467,Profil stable.
45713.31,3.96,3.19,0,49.0,5.58,55.73,11.0,0,1,35203,Profil stable.
63296.88,4.08,3.06,12,42.0,8.54,63.85,6.0,1,1,37862,Profil stable.
66913.05,1.14,1.27,11,47.0,7.82,62.15,16.0,0,0,41938,Profil stable.
76379.14,4.98,3.27,4,46.0,8.69,99.43,7.0,1,1,24143,Profil stable.
113535.81,1.32,2.4,8,47.0,3.86,74.23,11.0,0,0,7299,Profil stable.
108378.8,3.54,3.57,18,53.0,9.46,85.66,1.0,1,1,40714,Profil stable.
70752.5,1.25,2.12,0,46.0,5.94,58.91,2.0,0,0,40334,Profil stable.
75988.29000000001,4.57,1.39,5,51.0,4.68,68.71,9.0,0,1,21417,Profil stable.
59335.130000000005,2.74,4.21,6,59.0,1.05,50.58,18.0,0,1,26486,Profil stable.
58870.39,3.58,2.28,3,48.0,8.03,94.78,13.0,1,1,27262,Profil stable.
99187.56,4.03,1.02,5,59.0,4.94,96.45,14.0,1,1,46441,Profil stable.
97935.73,3.0,3.9,17,44.0,4.12,85.97,18.0,1,1,26992,Profil stable.
75459.79,1.6,1.92,12,54.0,3.44,61.11,4.0,0,0,42795,Profil stable.
60289.12,4.99,4.41,8,49.0,3.15,96.16,16.0,1,1,14557,Profil stable.
87097.92,1.5,4.15,20,57.0,6.03,52.86,10.0,0,0,24195,Profil stable.
95673.22,4.07,2.76,18,59.0,3.2,61.88,5.0,0,1,1278,Profil stable.
110892.55,2.04,2.86,3,42.0,1.0,99.96,17.0,0,1,17087,Profil stable.
113788.51000000001,1.02,1.17,5,37.0,8.5,93.33,3.0,0,0,33739,Profil stable.
96131.24,2.18,2.85,4,39.0,9.93,95.16,6.0,0,0,35017,Profil stable.
100960.98999999999,3.1,3.81,11,56.0,5.67,69.04,6.0,0,1,13095,Profil stable.
111066.81,1.37,2.58,14,47.0,7.7,63.14,9.0,0,0,4977,Profil stable.
66225.81,3.29,2.86,10,54.0,5.97,64.65,2.0,1,0,4898,Profil stable.
104139.84,4.59,1.67,0,40.0,2.43,76.76,4.0,1,1,31654,Profil stable.
117188.76,3.01,3.01,18,52.0,1.16,80.06,1.0,1,1,33297,Profil stable.
76342.36,2.83,4.89,17,32.0,2.61,92.04,19.0,0,1,520,Profil stable.
108069.18,2.25,3.68,6,34.0,6.26,60.46,13.0,1,1,43248,Profil stable.
92575.26000000001,4.68,4.63,2,56.0,8.72,82.43,13.0,1,1,21734,Profil stable.
47827.83,3.83,2.71,10,34.0,6.63,65.1,7.0,0,0,17216,Profil stable.
129446.23000000001,4.86,3.75,3,30.0,5.75,53.69,15.0,0,1,10280,Profil stable.
109727.29,4.59,2.7,17,43.0,9.45,59.4,9.0,1,1,49318,Profil stable.
60428.37,1.75,2.83,14,55.0,4.97,62.49,9.0,0,0,47628,Profil stable.
62882.32,4.52,3.59,3,51.0,2.02,88.22,20.0,1,1,36058,Profil stable.
52541.34,3.22,3.65,13,31.0,6.58,62.03,9.0,0,1,48337,Profil stable.
66483.85,2.99,1.85,12,58.0,5.0,61.08,18.0,0,1,4235,Profil stable.
118268.56,3.56,1.84,18,30.0,1.99,90.51,11.0,1,1,37233,Profil stable.
79362.73000000001,3.73,2.36,10,38.0,8.92,88.14,1.0,1,0,11904,Profil stable.
87336.56999999999,1.05,3.37,7,51.0,4.47,99.28,5.0,0,0,2133,Profil stable.
86931.77,4.95,2.81,9,45.0,5.81,81.75,11.0,1,1,33513,Profil stable.
68493.93,4.82,2.48,20,57.0,1.69,75.54,11.0,1,1,13060,Profil stable.
123965.09,2.03,3.75,19,42.0,4.43,64.22,15.0,0,1,42430,Profil stable.
75804.42,1.15,4.11,19,34.0,8.16,71.61,18.0,0,1,40122,Profil stable.
113296.19,3.99,3.08,0,36.0,6.69,99.99,3.0,1,1,25060,Profil stable.
116103.33,1.09,2.57,19,59.0,9.16,58.63,8.0,0,0,34876,Profil stable.
114329.55,4.88,1.18,12,50.0,7.27,84.22,10.0,0,1,18982,Profil stable.
106961.01000000001,3.91,1.14,9,51.0,8.98,57.16,16.0,0,0,10569,Profil stable.
124253.16,3.77,1.2,14,48.0,8.68,97.33,1.0,0,0,39369,Profil stable.
88730.97,1.55,4.16,11,56.0,6.71,69.51,6.0,1,0,2457,Profil stable.
96632.86,3.61,2.68,4,41.0,2.19,58.33,5.0,1,0,40837,Profil stable.
59610.5,1.7,1.42,3,35.0,8.6,53.95,14.0,0,0,2310,Profil stable.
75151.16,4.36,1.62,12,40.0,5.3,80.72,18.0,0,1,19908,Profil stable.
56196.79,3.03,4.13,13,58.0,8.76,74.82,15.0,0,1,17199,Profil stable.
111923.7,3.02,4.27,15,47.0,3.47,59.07,18.0,1,1,16555,Profil stable.
116442.54000000001,1.17,2.58,7,56.0,8.04,69.12,14.0,0,0,6716,Profil stable.
40058.72,1.97,1.29,11,31.0,2.52,99.95,14.0,1,1,18208,Profil stable.
77791.23,4.31,1.67,0,50.0,2.11,63.88,7.0,0,1,1881,Profil stable.
62749.47,3.49,2.89,18,60.0,9.02,95.87,3.0,1,1,970,Profil stable.
100098.53,3.24,1.15,9,56.0,8.38,81.33,14.0,0,0,44877,Profil stable.
50906.28999999999,3.99,1.3,14,43.0,3.46,71.93,11.0,1,1,16306,Profil stable.
87128.64,1.76,3.62,12,47.0,1.53,57.9,6.0,0,0,4555,Profil stable.
124972.38,4.5,4.57,2,32.0,1.74,89.71,6.0,1,1,34154,Profil stable.
64707.34,4.38,1.88,3,39.0,7.74,90.21,16.0,1,1,22825,Profil stable.
106864.15,3.68,4.63,4,40.0,8.1,92.29,8.0,0,1,16080,Profil stable.
91535.17,4.99,4.95,13,36.0,2.58,99.86,20.0,1,1,19442,Profil stable.
95484.76000000001,3.24,2.98,6,59.0,5.26,77.05,6.0,0,1,16463,Profil stable.
48652.740000000005,1.46,1.87,17,33.0,8.19,76.55,1.0,0,0,7570,Profil stable.
125857.73999999999,3.67,1.13,10,60.0,3.31,58.76,20.0,0,1,3003,Profil stable.
121842.72,3.64,2.54,2,55.0,8.86,82.62,2.0,0,1,38874,Profil stable.
83303.33,1.56,3.99,9,31.0,7.36,82.89,18.0,1,1,36716,Profil stable.
62929.090000000004,1.51,3.95,16,41.0,5.92,65.43,11.0,0,1,47738,Profil stable.
33032.29,2.87,1.42,10,31.0,7.1,91.64,17.0,1,1,18403,Profil stable.
112772.29,1.13,1.08,14,51.0,4.85,76.61,18.0,0,0,49673,Profil stable.
98166.35,1.42,1.11,19,43.0,6.34,71.77,19.0,0,0,22978,Profil stable.
70904.37,2.6,3.11,0,35.0,8.64,54.78,6.0,1,0,35474,Profil stable.
66582.14,3.59,1.63,4,47.0,5.06,60.22,13.0,1,1,42886,Profil stable.
99242.56,1.71,2.56,11,44.0,7.98,78.82,1.0,1,0,5241,Profil stable.
95533.12000000001,1.7,1.1,13,56.0,2.74,78.97,11.0,0,0,17011,Profil stable.
85956.05,1.84,3.44,5,55.0,4.19,87.17,1.0,0,0,35329,Profil stable.
58203.88,3.73,2.41,9,60.0,7.43,52.24,14.0,0,1,29391,Profil stable.
47324.29,4.94,4.4,19,59.0,1.97,63.05,18.0,0,1,38311,Profil stable.
82100.01000000001,4.33,1.41,1,34.0,9.06,60.36,0.0,0,0,1831,Profil stable.
57830.63,3.22,2.78,1,47.0,9.36,59.39,0.0,1,0,7101,Profil stable.
68622.67,3.56,3.35,19,37.0,2.53,59.06,8.0,1,1,17424,Profil stable.
